case,i,anode,dest,x,y,ndest,maxdif
   11,    1,    1,    1, 81.79, 41.84, 41.79,  0.05
   11,    1,    1,    1, 79.98, 41.84, 41.79,  0.05
   11,    1,    1,    1, 78.42, 41.83, 41.79,  0.05
   11,    1,    1,    1, 76.87, 41.83, 41.79,  0.04
   11,    1,    1,    1, 75.52, 41.83, 41.79,  0.04
   11,    1,    1,    1, 74.19, 41.82, 41.79,  0.04
   11,    1,    1,    1, 73.04, 41.82, 41.79,  0.03
   11,    1,    1,    1, 71.89, 41.82, 41.79,  0.03
   11,    1,    1,    1, 70.90, 41.82, 41.79,  0.03
   11,    1,    1,    1, 69.92, 41.81, 41.79,  0.03
   11,    1,    1,    1, 69.07, 41.81, 41.79,  0.03
   11,    1,    1,    1, 68.22, 41.81, 41.79,  0.02
   11,    1,    1,    1, 67.49, 41.81, 41.79,  0.02
   11,    1,    1,    1, 66.76, 41.81, 41.79,  0.02
   11,    1,    1,    1, 66.14, 41.81, 41.79,  0.02
   11,    1,    1,    1, 65.51, 41.80, 41.79,  0.02
   11,    1,    1,    1, 64.98, 41.80, 41.79,  0.02
   11,    1,    1,    1, 64.44, 41.80, 41.79,  0.02
   11,    1,    1,    1, 63.98, 41.80, 41.79,  0.01
   11,    1,    1,    1, 63.52, 41.80, 41.79,  0.01
   11,    1,    1,    1, 63.12, 41.80, 41.79,  0.01
   11,    1,    1,    1, 62.73, 41.80, 41.79,  0.01
   11,    1,    1,    1, 62.39, 41.80, 41.79,  0.01
   11,    1,    1,    1, 62.05, 41.80, 41.79,  0.01
   11,    1,    1,    1, 61.75, 41.79, 41.79,  0.01
   12,    1,    1,    1,200.00, 42.11, 40.45,  1.66
   12,    1,    1,    1, 33.79, 41.73, 40.45,  1.28
   15,    1,    1,    1,200.00, 50.45, 38.05, 12.39
   18,    1,    1,    1,200.00, 40.57, 37.79,  2.78
   19,    1,    1,    1,200.00, 40.57, 34.73,  5.83
   20,    1,    1,    1,200.00, 40.57, 33.20,  7.36
   22,    1,    1,    1,200.00, 37.27, 35.06,  2.22
   23,    1,    1,    1,200.00, 37.27, 33.63,  3.65
   25,    1,    1,    1,200.00, 35.63, 35.30,  0.33
   25,    1,    1,    1,167.35, 35.55, 35.30,  0.25
   25,    1,    1,    1,159.06, 35.53, 35.30,  0.23
   25,    1,    1,    1,151.90, 35.52, 35.30,  0.22
   25,    1,    1,    1,144.77, 35.50, 35.30,  0.20
   25,    1,    1,    1,138.63, 35.49, 35.30,  0.19
   25,    1,    1,    1,132.51, 35.47, 35.30,  0.17
   25,    1,    1,    1,127.23, 35.46, 35.30,  0.16
   25,    1,    1,    1,121.97, 35.45, 35.30,  0.15
   25,    1,    1,    1,117.44, 35.44, 35.30,  0.14
   25,    1,    1,    1,112.93, 35.43, 35.30,  0.13
   25,    1,    1,    1,109.04, 35.42, 35.30,  0.12
   25,    1,    1,    1,105.16, 35.41, 35.30,  0.11
   25,    1,    1,    1,101.82, 35.40, 35.30,  0.10
   25,    1,    1,    1, 98.49, 35.39, 35.30,  0.09
   25,    1,    1,    1, 95.62, 35.39, 35.30,  0.09
   25,    1,    1,    1, 92.76, 35.38, 35.30,  0.08
   25,    1,    1,    1, 90.29, 35.37, 35.30,  0.07
   25,    1,    1,    1, 87.84, 35.37, 35.30,  0.07
   25,    1,    1,    1, 85.72, 35.36, 35.30,  0.06
   25,    1,    1,    1, 83.61, 35.36, 35.30,  0.06
   25,    1,    1,    1, 81.79, 35.35, 35.30,  0.05
   25,    1,    1,    1, 79.98, 35.35, 35.30,  0.05
   25,    1,    1,    1, 78.42, 35.35, 35.30,  0.05
   25,    1,    1,    1, 76.87, 35.34, 35.30,  0.04
   25,    1,    1,    1, 75.52, 35.34, 35.30,  0.04
   25,    1,    1,    1, 74.19, 35.34, 35.30,  0.04
   25,    1,    1,    1, 73.04, 35.33, 35.30,  0.03
   25,    1,    1,    1, 71.89, 35.33, 35.30,  0.03
   25,    1,    1,    1, 70.90, 35.33, 35.30,  0.03
   25,    1,    1,    1, 69.92, 35.33, 35.30,  0.03
   25,    1,    1,    1, 69.07, 35.33, 35.30,  0.03
   25,    1,    1,    1, 68.22, 35.32, 35.30,  0.02
   25,    1,    1,    1, 67.49, 35.32, 35.30,  0.02
   25,    1,    1,    1, 66.76, 35.32, 35.30,  0.02
   25,    1,    1,    1, 66.14, 35.32, 35.30,  0.02
   25,    1,    1,    1, 65.51, 35.32, 35.30,  0.02
   25,    1,    1,    1, 64.98, 35.32, 35.30,  0.02
   25,    1,    1,    1, 64.44, 35.31, 35.30,  0.02
   25,    1,    1,    1, 63.98, 35.31, 35.30,  0.01
   25,    1,    1,    1, 63.52, 35.31, 35.30,  0.01
   25,    1,    1,    1, 63.12, 35.31, 35.30,  0.01
   25,    1,    1,    1, 62.73, 35.31, 35.30,  0.01
   25,    1,    1,    1, 62.39, 35.31, 35.30,  0.01
   25,    1,    1,    1, 62.05, 35.31, 35.30,  0.01
   25,    1,    1,    1, 61.75, 35.31, 35.30,  0.01
   27,    1,    1,    1,200.00, 48.28, 35.89, 12.39
   30,    1,    1,    1,200.00, 38.40, 35.62,  2.78
   31,    1,    1,    1,200.00, 38.40, 32.57,  5.83
   32,    1,    1,    1,200.00, 38.40, 31.04,  7.36
   34,    1,    1,    1,200.00, 35.11, 32.89,  2.22
   36,    1,    1,    1,200.00, 56.93, 44.54, 12.39
   36,    3,    1,    1,200.00, 43.44, 42.63,  0.81
   36,    3,    1,    1,186.55, 43.34, 42.75,  0.58
   36,    3,    1,    1,183.37, 43.31, 42.78,  0.53
   36,    3,    1,    1,180.52, 43.29, 42.81,  0.48
   36,    3,    1,    1,177.90, 43.27, 42.84,  0.44
   36,    3,    1,    1,175.56, 43.26, 42.86,  0.40
   36,    3,    1,    1,173.39, 43.24, 42.88,  0.36
   36,    3,    1,    1,171.46, 43.23, 42.90,  0.33
   36,    3,    1,    1,169.68, 43.21, 42.92,  0.30
   36,    3,    1,    1,168.09, 43.20, 42.93,  0.27
   36,    3,    1,    1,166.62, 43.19, 42.95,  0.24
   36,    3,    1,    1,165.31, 43.18, 42.96,  0.22
   36,    3,    1,    1,164.10, 43.17, 42.97,  0.20
   36,    3,    1,    1,163.02, 43.16, 42.98,  0.18
   36,    3,    1,    1,162.02, 43.15, 42.99,  0.17
   36,    3,    1,    1,161.13, 43.15, 43.00,  0.15
   36,    3,    1,    1,160.31, 43.14, 43.01,  0.14
   36,    3,    1,    1,159.58, 43.14, 43.01,  0.12
   36,    3,    1,    1,158.90, 43.13, 43.02,  0.11
   36,    3,    1,    1,158.30, 43.13, 43.02,  0.10
   36,    3,    1,    1,157.74, 43.12, 43.03,  0.09
   36,    3,    1,    1,157.24, 43.12, 43.03,  0.08
   36,    3,    1,    1,156.78, 43.12, 43.04,  0.08
   36,    3,    1,    1,156.37, 43.11, 43.04,  0.07
   36,    3,    1,    1,155.99, 43.11, 43.05,  0.06
   36,    3,    1,    1,155.65, 43.11, 43.05,  0.06
   36,    3,    1,    1,155.34, 43.10, 43.05,  0.05
   36,    3,    1,    1,155.06, 43.10, 43.06,  0.05
   36,    3,    1,    1,154.81, 43.10, 43.06,  0.04
   36,    3,    1,    1,154.58, 43.10, 43.06,  0.04
   36,    3,    1,    1,154.36, 43.10, 43.06,  0.04
   36,    3,    1,    1,154.18, 43.10, 43.06,  0.03
   36,    3,    1,    1,154.00, 43.09, 43.07,  0.03
   36,    3,    1,    1,153.85, 43.09, 43.07,  0.03
   36,    3,    1,    1,153.70, 43.09, 43.07,  0.02
   36,    3,    1,    1,153.57, 43.09, 43.07,  0.02
   36,    3,    1,    1,153.45, 43.09, 43.07,  0.02
   36,    3,    1,    1,153.35, 43.09, 43.07,  0.02
   36,    3,    1,    1,153.25, 43.09, 43.07,  0.02
   36,    3,    1,    1,153.16, 43.09, 43.07,  0.01
   36,    3,    1,    1,153.08, 43.09, 43.07,  0.01
   36,    3,    1,    1,153.01, 43.09, 43.08,  0.01
   36,    3,    1,    1,152.95, 43.09, 43.08,  0.01
   36,    3,    1,    1,152.89, 43.09, 43.08,  0.01
   36,    3,    1,    1,152.83, 43.09, 43.08,  0.01
   36,    3,    1,    1,152.78, 43.09, 43.08,  0.01
   39,    1,    1,    1,200.00, 47.05, 44.27,  2.78
   39,    3,    1,    1,200.00, 43.44, 42.51,  0.93
   39,    3,    1,    1,183.92, 43.32, 42.65,  0.66
   39,    3,    1,    1,180.11, 43.29, 42.69,  0.60
   39,    3,    1,    1,176.71, 43.26, 42.72,  0.55
   39,    3,    1,    1,173.57, 43.24, 42.74,  0.50
   39,    3,    1,    1,170.77, 43.22, 42.77,  0.45
   39,    3,    1,    1,168.19, 43.20, 42.79,  0.41
   39,    3,    1,    1,165.89, 43.18, 42.81,  0.37
   39,    3,    1,    1,163.76, 43.17, 42.83,  0.34
   39,    3,    1,    1,161.86, 43.15, 42.85,  0.31
   39,    3,    1,    1,160.11, 43.14, 42.86,  0.28
   39,    3,    1,    1,158.54, 43.13, 42.88,  0.25
   39,    3,    1,    1,157.10, 43.12, 42.89,  0.23
   39,    3,    1,    1,155.81, 43.11, 42.90,  0.21
   39,    3,    1,    1,154.62, 43.10, 42.91,  0.19
   39,    3,    1,    1,153.56, 43.09, 42.92,  0.17
   39,    3,    1,    1,152.58, 43.08, 42.93,  0.15
   39,    3,    1,    1,151.71, 43.08, 42.94,  0.14
   39,    3,    1,    1,150.91, 43.07, 42.94,  0.13
   39,    3,    1,    1,150.19, 43.07, 42.95,  0.12
   39,    3,    1,    1,149.52, 43.06, 42.96,  0.11
   39,    3,    1,    1,148.93, 43.06, 42.96,  0.10
   39,    3,    1,    1,148.38, 43.05, 42.97,  0.09
   39,    3,    1,    1,147.89, 43.05, 42.97,  0.08
   39,    3,    1,    1,147.44, 43.05, 42.97,  0.07
   39,    3,    1,    1,147.04, 43.04, 42.98,  0.06
   39,    3,    1,    1,146.67, 43.04, 42.98,  0.06
   39,    3,    1,    1,146.34, 43.04, 42.98,  0.05
   39,    3,    1,    1,146.03, 43.04, 42.99,  0.05
   39,    3,    1,    1,145.76, 43.03, 42.99,  0.04
   39,    3,    1,    1,145.51, 43.03, 42.99,  0.04
   39,    3,    1,    1,145.29, 43.03, 42.99,  0.04
   39,    3,    1,    1,145.08, 43.03, 43.00,  0.03
   39,    3,    1,    1,144.89, 43.03, 43.00,  0.03
   39,    3,    1,    1,144.72, 43.03, 43.00,  0.03
   39,    3,    1,    1,144.57, 43.02, 43.00,  0.02
   39,    3,    1,    1,144.43, 43.02, 43.00,  0.02
   39,    3,    1,    1,144.30, 43.02, 43.00,  0.02
   39,    3,    1,    1,144.19, 43.02, 43.00,  0.02
   39,    3,    1,    1,144.09, 43.02, 43.00,  0.02
   39,    3,    1,    1,143.99, 43.02, 43.01,  0.02
   39,    3,    1,    1,143.91, 43.02, 43.01,  0.01
   39,    3,    1,    1,143.83, 43.02, 43.01,  0.01
   39,    3,    1,    1,143.76, 43.02, 43.01,  0.01
   39,    3,    1,    1,143.69, 43.02, 43.01,  0.01
   39,    3,    1,    1,143.63, 43.02, 43.01,  0.01
   40,    1,    1,    1,200.00, 47.05, 41.22,  5.83
   41,    1,    1,    1,200.00, 47.05, 39.69,  7.36
   42,    3,    1,    1,181.45, 43.30, 42.03,  1.27
   42,    2,    1,    1,  1.31, 42.77, 42.22,  0.55
   42,    3,    1,    1,161.16, 43.15, 42.22,  0.93
   42,    2,    1,    1,  0.73, 42.81, 42.26,  0.55
   42,    3,    1,    1,156.71, 43.12, 42.26,  0.85
   42,    3,    1,    1,152.91, 43.09, 42.30,  0.79
   42,    3,    1,    1,148.90, 43.06, 42.34,  0.72
   42,    3,    1,    1,145.34, 43.03, 42.37,  0.66
   42,    3,    1,    1,141.98, 43.01, 42.40,  0.60
   42,    3,    1,    1,139.00, 42.98, 42.43,  0.55
   42,    3,    1,    1,136.20, 42.96, 42.46,  0.50
   42,    3,    1,    1,133.70, 42.94, 42.48,  0.46
   42,    3,    1,    1,131.36, 42.93, 42.50,  0.42
   42,    3,    1,    1,129.27, 42.91, 42.52,  0.39
   42,    3,    1,    1,127.31, 42.90, 42.54,  0.35
   42,    3,    1,    1,125.57, 42.88, 42.56,  0.32
   42,    3,    1,    1,123.92, 42.87, 42.58,  0.29
   42,    3,    1,    1,122.46, 42.86, 42.59,  0.27
   42,    3,    1,    1,121.09, 42.85, 42.60,  0.25
   42,    3,    1,    1,119.87, 42.84, 42.61,  0.23
   42,    3,    1,    1,118.72, 42.83, 42.63,  0.21
   42,    3,    1,    1,117.70, 42.82, 42.64,  0.19
   42,    3,    1,    1,116.74, 42.82, 42.64,  0.17
   42,    3,    1,    1,115.89, 42.81, 42.65,  0.16
   42,    3,    1,    1,115.09, 42.80, 42.66,  0.14
   42,    3,    1,    1,114.37, 42.80, 42.67,  0.13
   42,    3,    1,    1,113.70, 42.79, 42.67,  0.12
   42,    3,    1,    1,113.10, 42.79, 42.68,  0.11
   42,    3,    1,    1,112.54, 42.79, 42.68,  0.10
   42,    3,    1,    1,112.04, 42.78, 42.69,  0.09
   42,    3,    1,    1,111.57, 42.78, 42.69,  0.08
   42,    3,    1,    1,111.15, 42.77, 42.70,  0.08
   42,    3,    1,    1,110.76, 42.77, 42.70,  0.07
   42,    3,    1,    1,110.41, 42.77, 42.70,  0.06
   42,    3,    1,    1,110.08, 42.77, 42.71,  0.06
   42,    3,    1,    1,109.79, 42.76, 42.71,  0.05
   42,    3,    1,    1,109.52, 42.76, 42.71,  0.05
   42,    3,    1,    1,109.27, 42.76, 42.72,  0.05
   42,    3,    1,    1,109.04, 42.76, 42.72,  0.04
   42,    3,    1,    1,108.84, 42.76, 42.72,  0.04
   42,    3,    1,    1,108.64, 42.76, 42.72,  0.03
   42,    3,    1,    1,108.47, 42.75, 42.72,  0.03
   42,    3,    1,    1,108.31, 42.75, 42.72,  0.03
   42,    3,    1,    1,108.17, 42.75, 42.73,  0.03
   42,    3,    1,    1,108.03, 42.75, 42.73,  0.02
   42,    3,    1,    1,107.92, 42.75, 42.73,  0.02
   42,    3,    1,    1,107.80, 42.75, 42.73,  0.02
   42,    3,    1,    1,107.70, 42.75, 42.73,  0.02
   42,    3,    1,    1,107.61, 42.75, 42.73,  0.02
   42,    3,    1,    1,107.52, 42.75, 42.73,  0.02
   42,    3,    1,    1,107.45, 42.75, 42.73,  0.01
   42,    3,    1,    1,107.38, 42.75, 42.73,  0.01
   42,    3,    1,    1,107.31, 42.75, 42.73,  0.01
   42,    3,    1,    1,107.25, 42.75, 42.73,  0.01
   42,    3,    1,    1,107.20, 42.75, 42.74,  0.01
   42,    3,    1,    1,107.15, 42.74, 42.74,  0.01
   43,    1,    1,    1,200.00, 43.76, 41.54,  2.22
   44,    1,    1,    1,200.00, 43.76, 40.11,  3.65
   45,    3,    1,    1, 16.80, 42.07, 41.97,  0.11
   45,    3,    1,    1, 15.08, 42.06, 41.98,  0.08
   45,    3,    1,    1, 14.67, 42.05, 41.98,  0.07
   45,    3,    1,    1, 14.30, 42.05, 41.99,  0.06
   45,    3,    1,    1, 13.95, 42.05, 41.99,  0.06
   45,    3,    1,    1, 13.64, 42.05, 41.99,  0.05
   45,    3,    1,    1, 13.35, 42.04, 42.00,  0.05
   45,    3,    1,    1, 13.10, 42.04, 42.00,  0.04
   45,    3,    1,    1, 12.85, 42.04, 42.00,  0.04
   45,    3,    1,    1, 12.64, 42.04, 42.00,  0.04
   45,    3,    1,    1, 12.44, 42.04, 42.00,  0.03
   45,    3,    1,    1, 12.26, 42.04, 42.00,  0.03
   45,    3,    1,    1, 12.09, 42.03, 42.01,  0.03
   45,    3,    1,    1, 11.94, 42.03, 42.01,  0.03
   45,    3,    1,    1, 11.80, 42.03, 42.01,  0.02
   45,    3,    1,    1, 11.67, 42.03, 42.01,  0.02
   45,    3,    1,    1, 11.56, 42.03, 42.01,  0.02
   45,    3,    1,    1, 11.45, 42.03, 42.01,  0.02
   45,    3,    1,    1, 11.36, 42.03, 42.01,  0.02
   45,    3,    1,    1, 11.27, 42.03, 42.01,  0.02
   45,    3,    1,    1, 11.19, 42.03, 42.01,  0.01
   45,    3,    1,    1, 11.11, 42.03, 42.02,  0.01
   45,    3,    1,    1, 11.05, 42.03, 42.02,  0.01
   45,    3,    1,    1, 10.98, 42.03, 42.02,  0.01
   45,    3,    1,    1, 10.93, 42.03, 42.02,  0.01
   45,    3,    1,    1, 10.88, 42.03, 42.02,  0.01
   46,    1,    1,    1,200.00, 42.11, 41.79,  0.33
   46,    1,    1,    1,167.35, 42.04, 41.79,  0.25
   46,    1,    1,    1,159.06, 42.02, 41.79,  0.23
   46,    1,    1,    1,151.90, 42.00, 41.79,  0.22
   46,    1,    1,    1,144.77, 41.99, 41.79,  0.20
   46,    1,    1,    1,138.63, 41.97, 41.79,  0.19
   46,    1,    1,    1,132.51, 41.96, 41.79,  0.17
   46,    1,    1,    1,127.23, 41.95, 41.79,  0.16
   46,    1,    1,    1,121.97, 41.93, 41.79,  0.15
   46,    1,    1,    1,117.44, 41.92, 41.79,  0.14
   46,    1,    1,    1,112.93, 41.91, 41.79,  0.13
   46,    1,    1,    1,109.04, 41.90, 41.79,  0.12
   46,    1,    1,    1,105.16, 41.89, 41.79,  0.11
   46,    1,    1,    1,101.82, 41.89, 41.79,  0.10
   46,    1,    1,    1, 98.49, 41.88, 41.79,  0.09
   46,    1,    1,    1, 95.62, 41.87, 41.79,  0.09
   46,    1,    1,    1, 92.76, 41.87, 41.79,  0.08
   46,    1,    1,    1, 90.29, 41.86, 41.79,  0.07
   46,    1,    1,    1, 87.84, 41.85, 41.79,  0.07
   46,    1,    1,    1, 85.72, 41.85, 41.79,  0.06
   46,    1,    1,    1, 83.61, 41.85, 41.79,  0.06
   46,    1,    1,    1, 81.79, 41.84, 41.79,  0.05
   46,    1,    1,    1, 79.98, 41.84, 41.79,  0.05
   46,    1,    1,    1, 78.42, 41.83, 41.79,  0.05
   46,    1,    1,    1, 76.87, 41.83, 41.79,  0.04
   46,    1,    1,    1, 75.52, 41.83, 41.79,  0.04
   46,    1,    1,    1, 74.19, 41.82, 41.79,  0.04
   46,    1,    1,    1, 73.04, 41.82, 41.79,  0.03
   46,    1,    1,    1, 71.89, 41.82, 41.79,  0.03
   46,    1,    1,    1, 70.90, 41.82, 41.79,  0.03
   46,    1,    1,    1, 69.92, 41.81, 41.79,  0.03
   46,    1,    1,    1, 69.07, 41.81, 41.79,  0.03
   46,    1,    1,    1, 68.22, 41.81, 41.79,  0.02
   46,    1,    1,    1, 67.49, 41.81, 41.79,  0.02
   46,    1,    1,    1, 66.76, 41.81, 41.79,  0.02
   46,    1,    1,    1, 66.14, 41.81, 41.79,  0.02
   46,    1,    1,    1, 65.51, 41.80, 41.79,  0.02
   46,    1,    1,    1, 64.98, 41.80, 41.79,  0.02
   46,    1,    1,    1, 64.44, 41.80, 41.79,  0.02
   46,    1,    1,    1, 63.98, 41.80, 41.79,  0.01
   46,    1,    1,    1, 63.52, 41.80, 41.79,  0.01
   46,    1,    1,    1, 63.12, 41.80, 41.79,  0.01
   46,    1,    1,    1, 62.73, 41.80, 41.79,  0.01
   46,    1,    1,    1, 62.39, 41.80, 41.79,  0.01
   46,    1,    1,    1, 62.05, 41.80, 41.79,  0.01
   46,    1,    1,    1, 61.75, 41.79, 41.79,  0.01
   48,    1,    1,    1,200.00, 50.45, 38.05, 12.39
   51,    1,    1,    1,200.00, 40.57, 37.79,  2.78
   52,    1,    1,    1,200.00, 40.57, 34.73,  5.83
   53,    1,    1,    1,200.00, 40.57, 33.20,  7.36
   55,    1,    1,    1,200.00, 37.27, 35.06,  2.22
   57,    1,    1,    1,200.00, 48.28, 35.89, 12.39
   60,    1,    1,    1,200.00, 38.40, 35.62,  2.78
   61,    1,    1,    1,200.00, 38.40, 32.57,  5.83
   63,    1,    1,    1,200.00, 56.93, 44.54, 12.39
   64,    2,    1,    1,200.00, 40.76, 37.46,  3.30
   65,    2,    1,    1,200.00, 39.14, 37.46,  1.68
   65,    3,    1,    1,167.76, 38.30, 37.83,  0.47
   65,    3,    1,    1,157.51, 38.25, 37.91,  0.34
   65,    3,    1,    1,155.08, 38.24, 37.93,  0.31
   65,    3,    1,    1,152.90, 38.22, 37.95,  0.28
   65,    3,    1,    1,150.89, 38.21, 37.96,  0.25
   65,    3,    1,    1,149.10, 38.21, 37.98,  0.23
   65,    3,    1,    1,147.44, 38.20, 37.99,  0.21
   65,    3,    1,    1,145.96, 38.19, 38.00,  0.19
   65,    3,    1,    1,144.59, 38.18, 38.01,  0.17
   65,    3,    1,    1,143.37, 38.18, 38.02,  0.16
   65,    3,    1,    1,142.24, 38.17, 38.03,  0.14
   65,    3,    1,    1,141.23, 38.17, 38.04,  0.13
   65,    3,    1,    1,140.30, 38.16, 38.04,  0.12
   65,    3,    1,    1,139.47, 38.16, 38.05,  0.11
   65,    3,    1,    1,138.70, 38.15, 38.06,  0.10
   65,    3,    1,    1,138.01, 38.15, 38.06,  0.09
   65,    3,    1,    1,137.37, 38.15, 38.07,  0.08
   65,    3,    1,    1,136.81, 38.14, 38.07,  0.07
   65,    3,    1,    1,136.28, 38.14, 38.08,  0.07
   65,    3,    1,    1,135.82, 38.14, 38.08,  0.06
   65,    3,    1,    1,135.38, 38.14, 38.08,  0.05
   65,    3,    1,    1,135.00, 38.14, 38.09,  0.05
   65,    3,    1,    1,134.64, 38.13, 38.09,  0.04
   65,    3,    1,    1,134.32, 38.13, 38.09,  0.04
   65,    3,    1,    1,134.03, 38.13, 38.09,  0.04
   65,    3,    1,    1,133.76, 38.13, 38.10,  0.03
   65,    3,    1,    1,133.52, 38.13, 38.10,  0.03
   65,    3,    1,    1,133.30, 38.13, 38.10,  0.03
   65,    3,    1,    1,133.10, 38.13, 38.10,  0.03
   65,    3,    1,    1,132.92, 38.12, 38.10,  0.02
   65,    3,    1,    1,132.76, 38.12, 38.10,  0.02
   65,    3,    1,    1,132.61, 38.12, 38.10,  0.02
   65,    3,    1,    1,132.47, 38.12, 38.11,  0.02
   65,    3,    1,    1,132.35, 38.12, 38.11,  0.02
   65,    3,    1,    1,132.24, 38.12, 38.11,  0.01
   65,    3,    1,    1,132.14, 38.12, 38.11,  0.01
   65,    3,    1,    1,132.04, 38.12, 38.11,  0.01
   65,    3,    1,    1,131.96, 38.12, 38.11,  0.01
   65,    3,    1,    1,131.88, 38.12, 38.11,  0.01
   65,    3,    1,    1,131.81, 38.12, 38.11,  0.01
   66,    1,    1,    1,200.00, 47.05, 44.27,  2.78
   67,    1,    1,    1,200.00, 47.05, 41.22,  5.83
   68,    1,    1,    1,200.00, 47.05, 39.69,  7.36
   68,    3,    1,    1,200.00, 38.46, 38.16,  0.30
   68,    3,    1,    1,193.76, 38.43, 38.21,  0.22
   68,    3,    1,    1,192.24, 38.42, 38.22,  0.20
   68,    3,    1,    1,190.89, 38.41, 38.23,  0.19
   68,    3,    1,    1,189.62, 38.41, 38.24,  0.17
   68,    3,    1,    1,188.49, 38.40, 38.25,  0.16
   68,    3,    1,    1,187.43, 38.40, 38.25,  0.14
   68,    3,    1,    1,186.48, 38.39, 38.26,  0.13
   68,    3,    1,    1,185.59, 38.39, 38.27,  0.12
   68,    3,    1,    1,184.80, 38.38, 38.27,  0.11
   68,    3,    1,    1,184.05, 38.38, 38.28,  0.10
   68,    3,    1,    1,183.39, 38.38, 38.29,  0.09
   68,    3,    1,    1,182.77, 38.37, 38.29,  0.08
   68,    3,    1,    1,182.21, 38.37, 38.29,  0.08
   68,    3,    1,    1,181.69, 38.37, 38.30,  0.07
   68,    3,    1,    1,181.23, 38.37, 38.30,  0.06
   68,    3,    1,    1,180.79, 38.36, 38.31,  0.06
   68,    3,    1,    1,180.40, 38.36, 38.31,  0.05
   68,    3,    1,    1,180.04, 38.36, 38.31,  0.05
   68,    3,    1,    1,179.71, 38.36, 38.31,  0.04
   68,    3,    1,    1,179.41, 38.36, 38.32,  0.04
   68,    3,    1,    1,179.14, 38.36, 38.32,  0.04
   68,    3,    1,    1,178.88, 38.35, 38.32,  0.03
   68,    3,    1,    1,178.65, 38.35, 38.32,  0.03
   68,    3,    1,    1,178.44, 38.35, 38.32,  0.03
   68,    3,    1,    1,178.25, 38.35, 38.32,  0.03
   68,    3,    1,    1,178.07, 38.35, 38.33,  0.02
   68,    3,    1,    1,177.91, 38.35, 38.33,  0.02
   68,    3,    1,    1,177.76, 38.35, 38.33,  0.02
   68,    3,    1,    1,177.63, 38.35, 38.33,  0.02
   68,    3,    1,    1,177.50, 38.35, 38.33,  0.02
   68,    3,    1,    1,177.39, 38.35, 38.33,  0.02
   68,    3,    1,    1,177.29, 38.35, 38.33,  0.01
   68,    3,    1,    1,177.19, 38.35, 38.33,  0.01
   68,    3,    1,    1,177.10, 38.35, 38.33,  0.01
   68,    3,    1,    1,177.03, 38.34, 38.33,  0.01
   68,    3,    1,    1,176.95, 38.34, 38.33,  0.01
   68,    3,    1,    1,176.89, 38.34, 38.33,  0.01
   70,    1,    1,    1,200.00, 43.76, 41.54,  2.22
   72,    1,    1,    1,200.00, 50.45, 38.05, 12.39
   72,    3,    1,    1, 59.11, 37.76, 37.68,  0.08
   72,    3,    1,    1, 57.15, 37.75, 37.69,  0.06
   72,    3,    1,    1, 56.69, 37.75, 37.70,  0.05
   72,    3,    1,    1, 56.27, 37.74, 37.70,  0.05
   72,    3,    1,    1, 55.89, 37.74, 37.70,  0.04
   72,    3,    1,    1, 55.55, 37.74, 37.70,  0.04
   72,    3,    1,    1, 55.24, 37.74, 37.70,  0.03
